KOATUU;community_id;communities;community_name;question_name;question_label;question_type;representation;value_clean
1425585401;1425585401;1;Pervomaiske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425585401;1425585401;1;Pervomaiske;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425585401;1425585401;1;Pervomaiske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425585401;1425585401;1;Pervomaiske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Don't know
1425585401;1425585401;1;Pervomaiske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425585401;1425585401;1;Pervomaiske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425585402;1425585402;1;Nevelske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425585402;1425585402;1;Nevelske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1425585402;1425585402;1;Nevelske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425585402;1425585402;1;Nevelske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425585402;1425585402;1;Nevelske;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425585402;1425585402;1;Nevelske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425585402;1425585402;1;Nevelske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1425585402;1425585402;1;Nevelske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425585402;1425585402;1;Nevelske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425585602;1425585602;1;Vodiane;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425585602;1425585602;1;Vodiane;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1425585602;1425585602;1;Vodiane;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425585602;1425585602;1;Vodiane;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425585602;1425585602;1;Vodiane;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425585602;1425585602;1;Vodiane;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425585602;1425585602;1;Vodiane;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1425585602;1425585602;1;Vodiane;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425585602;1425585602;1;Vodiane;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
1425585604;1425585604;1;Sieverne;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425585604;1425585604;1;Sieverne;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
1425585604;1425585604;1;Sieverne;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425585604;1425585604;1;Sieverne;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425585604;1425585604;1;Sieverne;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425585604;1425585604;1;Sieverne;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425585604;1425585604;1;Sieverne;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1425585604;1425585604;1;Sieverne;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425585604;1425585604;1;Sieverne;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
1425586503;1425586503;1;Novoselivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425586503;1425586503;1;Novoselivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1425586503;1425586503;1;Novoselivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425586503;1425586503;1;Novoselivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425586503;1425586503;1;Novoselivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Yes
1425586503;1425586503;1;Novoselivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425586503;1425586503;1;Novoselivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
1425586503;1425586503;1;Novoselivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425586503;1425586503;1;Novoselivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
1425587606;1425587606;1;Opytne;comm_q1;Does the community have a police station?;select_one;Yes/No;0
1425587606;1425587606;1;Opytne;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
1425587606;1425587606;1;Opytne;comm_q3;Does the community have a local court?;select_one;Yes/No;0
1425587606;1425587606;1;Opytne;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
1425587606;1425587606;1;Opytne;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
1425587606;1425587606;1;Opytne;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
1425587606;1425587606;1;Opytne;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
1425587606;1425587606;1;Opytne;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
1425587606;1425587606;1;Opytne;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423110100;4423110100;1;Shchastia;comm_q1;Does the community have a police station?;select_one;Yes/No;1
4423110100;4423110100;1;Shchastia;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423110100;4423110100;1;Shchastia;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423110100;4423110100;1;Shchastia;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4423110100;4423110100;1;Shchastia;comm_q69;Are there any child friendly space in the community?;select_one;Category;Yes
4423110100;4423110100;1;Shchastia;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423110100;4423110100;1;Shchastia;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Infrequently
4423110100;4423110100;1;Shchastia;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423110100;4423110100;1;Shchastia;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423183601;4423183601;1;Krymske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423183601;4423183601;1;Krymske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available in nearby markets
4423183601;4423183601;1;Krymske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423183601;4423183601;1;Krymske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423183601;4423183601;1;Krymske;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423183601;4423183601;1;Krymske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423183601;4423183601;1;Krymske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4423183601;4423183601;1;Krymske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423183601;4423183601;1;Krymske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423187701;4423187701;1;Trokhizbenka;comm_q1;Does the community have a police station?;select_one;Yes/No;1
4423187701;4423187701;1;Trokhizbenka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423187701;4423187701;1;Trokhizbenka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423187701;4423187701;1;Trokhizbenka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423187701;4423187701;1;Trokhizbenka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423187701;4423187701;1;Trokhizbenka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423187701;4423187701;1;Trokhizbenka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Montly
4423187701;4423187701;1;Trokhizbenka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423187701;4423187701;1;Trokhizbenka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423187702;4423187702;1;Kriakivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423187702;4423187702;1;Kriakivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423187702;4423187702;1;Kriakivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423187702;4423187702;1;Kriakivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423187702;4423187702;1;Kriakivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423187702;4423187702;1;Kriakivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423187702;4423187702;1;Kriakivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Montly
4423187702;4423187702;1;Kriakivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423187702;4423187702;1;Kriakivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423187703;4423187703;1;Orikhove-Donetske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423187703;4423187703;1;Orikhove-Donetske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423187703;4423187703;1;Orikhove-Donetske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423187703;4423187703;1;Orikhove-Donetske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423187703;4423187703;1;Orikhove-Donetske;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423187703;4423187703;1;Orikhove-Donetske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Not required
4423187703;4423187703;1;Orikhove-Donetske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4423187703;4423187703;1;Orikhove-Donetske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423187703;4423187703;1;Orikhove-Donetske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423187705;4423187705;1;Lobacheve;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423187705;4423187705;1;Lobacheve;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
4423187705;4423187705;1;Lobacheve;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423187705;4423187705;1;Lobacheve;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423187705;4423187705;1;Lobacheve;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423187705;4423187705;1;Lobacheve;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423187705;4423187705;1;Lobacheve;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
4423187705;4423187705;1;Lobacheve;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423187705;4423187705;1;Lobacheve;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423810100;4423810100;1;Popasna;comm_q1;Does the community have a police station?;select_one;Yes/No;1
4423810100;4423810100;1;Popasna;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423810100;4423810100;1;Popasna;comm_q3;Does the community have a local court?;select_one;Yes/No;1
4423810100;4423810100;1;Popasna;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423810100;4423810100;1;Popasna;comm_q69;Are there any child friendly space in the community?;select_one;Category;Yes
4423810100;4423810100;1;Popasna;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423810100;4423810100;1;Popasna;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
4423810100;4423810100;1;Popasna;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423810100;4423810100;1;Popasna;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423810500;4423810500;1;Hirske;comm_q1;Does the community have a police station?;select_one;Yes/No;1
4423810500;4423810500;1;Hirske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423810500;4423810500;1;Hirske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423810500;4423810500;1;Hirske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present nearby
4423810500;4423810500;1;Hirske;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423810500;4423810500;1;Hirske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423810500;4423810500;1;Hirske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Infrequently
4423810500;4423810500;1;Hirske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423810500;4423810500;1;Hirske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
4423856200;4423856200;1;Vrubivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856200;4423856200;1;Vrubivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423856200;4423856200;1;Vrubivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856200;4423856200;1;Vrubivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4423856200;4423856200;1;Vrubivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423856200;4423856200;1;Vrubivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Not required
4423856200;4423856200;1;Vrubivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
4423856200;4423856200;1;Vrubivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856200;4423856200;1;Vrubivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856202;4423856202;1;Novoivanivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856202;4423856202;1;Novoivanivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
4423856202;4423856202;1;Novoivanivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856202;4423856202;1;Novoivanivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4423856202;4423856202;1;Novoivanivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423856202;4423856202;1;Novoivanivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423856202;4423856202;1;Novoivanivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
4423856202;4423856202;1;Novoivanivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856202;4423856202;1;Novoivanivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856502;4423856502;1;Novooleksandrivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856502;4423856502;1;Novooleksandrivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423856502;4423856502;1;Novooleksandrivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856502;4423856502;1;Novooleksandrivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423856502;4423856502;1;Novooleksandrivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423856502;4423856502;1;Novooleksandrivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423856502;4423856502;1;Novooleksandrivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4423856502;4423856502;1;Novooleksandrivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856502;4423856502;1;Novooleksandrivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856900;4423856900;1;Komyshuvakha;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856900;4423856900;1;Komyshuvakha;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
4423856900;4423856900;1;Komyshuvakha;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856900;4423856900;1;Komyshuvakha;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4423856900;4423856900;1;Komyshuvakha;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423856900;4423856900;1;Komyshuvakha;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423856900;4423856900;1;Komyshuvakha;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
4423856900;4423856900;1;Komyshuvakha;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856900;4423856900;1;Komyshuvakha;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856901;4423856901;1;Vyskryva;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856901;4423856901;1;Vyskryva;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423856901;4423856901;1;Vyskryva;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856901;4423856901;1;Vyskryva;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423856901;4423856901;1;Vyskryva;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423856901;4423856901;1;Vyskryva;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423856901;4423856901;1;Vyskryva;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Never happened
4423856901;4423856901;1;Vyskryva;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856901;4423856901;1;Vyskryva;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856902;4423856902;1;Viktorivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856902;4423856902;1;Viktorivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423856902;4423856902;1;Viktorivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856902;4423856902;1;Viktorivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4423856902;4423856902;1;Viktorivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423856902;4423856902;1;Viktorivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423856902;4423856902;1;Viktorivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Never happened
4423856902;4423856902;1;Viktorivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856902;4423856902;1;Viktorivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856904;1411245305;1;Druzhba;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856904;1411245305;1;Druzhba;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423856904;1411245305;1;Druzhba;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856904;1411245305;1;Druzhba;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4423856904;1411245305;1;Druzhba;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423856904;1411245305;1;Druzhba;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Not required
4423856904;1411245305;1;Druzhba;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Infrequently
4423856904;1411245305;1;Druzhba;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856904;1411245305;1;Druzhba;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856905;4423856905;1;Nyrkove;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856905;4423856905;1;Nyrkove;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423856905;4423856905;1;Nyrkove;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856905;4423856905;1;Nyrkove;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423856905;4423856905;1;Nyrkove;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423856905;4423856905;1;Nyrkove;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Not required
4423856905;4423856905;1;Nyrkove;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4423856905;4423856905;1;Nyrkove;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856905;4423856905;1;Nyrkove;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423856906;4423856906;1;Oleksandropillia;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423856906;4423856906;1;Oleksandropillia;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423856906;4423856906;1;Oleksandropillia;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423856906;4423856906;1;Oleksandropillia;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4423856906;4423856906;1;Oleksandropillia;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423856906;4423856906;1;Oleksandropillia;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423856906;4423856906;1;Oleksandropillia;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4423856906;4423856906;1;Oleksandropillia;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423856906;4423856906;1;Oleksandropillia;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423857900;4423857900;1;Novotoshkivske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423857900;4423857900;1;Novotoshkivske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4423857900;4423857900;1;Novotoshkivske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423857900;4423857900;1;Novotoshkivske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423857900;4423857900;1;Novotoshkivske;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423857900;4423857900;1;Novotoshkivske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423857900;4423857900;1;Novotoshkivske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
4423857900;4423857900;1;Novotoshkivske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423857900;4423857900;1;Novotoshkivske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423881102;4423881102;1;Katerynivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423881102;4423881102;1;Katerynivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
4423881102;4423881102;1;Katerynivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423881102;4423881102;1;Katerynivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423881102;4423881102;1;Katerynivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423881102;4423881102;1;Katerynivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423881102;4423881102;1;Katerynivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Don't know
4423881102;4423881102;1;Katerynivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423881102;4423881102;1;Katerynivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423881502;4423881502;1;Orikhove;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423881502;4423881502;1;Orikhove;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423881502;4423881502;1;Orikhove;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423881502;4423881502;1;Orikhove;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423881502;4423881502;1;Orikhove;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423881502;4423881502;1;Orikhove;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Not required
4423881502;4423881502;1;Orikhove;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4423881502;4423881502;1;Orikhove;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423881502;4423881502;1;Orikhove;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423885201;1425555203;1;Troitske;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423885201;1425555203;1;Troitske;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Not available
4423885201;1425555203;1;Troitske;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423885201;1425555203;1;Troitske;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423885201;1425555203;1;Troitske;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4423885201;1425555203;1;Troitske;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423885201;1425555203;1;Troitske;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4423885201;1425555203;1;Troitske;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423885201;1425555203;1;Troitske;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4423885202;4423885202;1;Novozvanivka;comm_q1;Does the community have a police station?;select_one;Yes/No;0
4423885202;4423885202;1;Novozvanivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Limited availability
4423885202;4423885202;1;Novozvanivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4423885202;4423885202;1;Novozvanivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4423885202;4423885202;1;Novozvanivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;No
4423885202;4423885202;1;Novozvanivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4423885202;4423885202;1;Novozvanivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Weekly
4423885202;4423885202;1;Novozvanivka;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4423885202;4423885202;1;Novozvanivka;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;0
4424855100;4424855100;1;Stanytsia Luhanska;comm_q1;Does the community have a police station?;select_one;Yes/No;1
4424855100;4424855100;1;Stanytsia Luhanska;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4424855100;4424855100;1;Stanytsia Luhanska;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4424855100;4424855100;1;Stanytsia Luhanska;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are present
4424855100;4424855100;1;Stanytsia Luhanska;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4424855100;4424855100;1;Stanytsia Luhanska;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4424855100;4424855100;1;Stanytsia Luhanska;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Daily
4424855100;4424855100;1;Stanytsia Luhanska;comm_q73;What is the primary source of drinking water in the community?;select_one;Category;
4424855100;4424855100;1;Stanytsia Luhanska;comm_q74;Do most households treat the water before drinking?;select_one;Yes/No;1
4424855400;4424855400;1;Petrivka;comm_q1;Does the community have a police station?;select_one;Yes/No;1
4424855400;4424855400;1;Petrivka;comm_q17;Are construction materials available in the community markets or in nearby markets?;select_one;Category;Available
4424855400;4424855400;1;Petrivka;comm_q3;Does the community have a local court?;select_one;Yes/No;0
4424855400;4424855400;1;Petrivka;comm_q66;Are there any landmines/other ERW in community?;select_one;Category;Landmines/ERW are not present
4424855400;4424855400;1;Petrivka;comm_q69;Are there any child friendly space in the community?;select_one;Category;Insufficient
4424855400;4424855400;1;Petrivka;comm_q71;Are psycho-social support services available in the community?;select_one;Category;Required
4424855400;4424855400;1;Petrivka;comm_q72;At which frequency has the community experienced shelling in the last 3 months?;select_one;Category;Not in last three months but has happened
