Row	Column	Value	related_question	option_name	field_type	options_list	name	option_label	Relevant Settlement	KOATUU	Relevant Community	Extracted Community
165	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Kriakivka	4423187702	Kriakivka	0
165	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Kriakivka	4423187702	Kriakivka	0
165	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Kriakivka	4423187702	Kriakivka	0
165	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Kriakivka	4423187702	Kriakivka	0
165	comm_q72	infrequently	comm_q72		select_one	comm_q72_options			Kriakivka	4423187702	Kriakivka	0
165	comm_q73	well	comm_q73		select_one	comm_q73_options			Kriakivka	4423187702	Kriakivka	0
166	comm_q1	No	comm_q1		select_one	comm_q1_options			Kriakivka	4423187702	Kriakivka	0
166	comm_q63	Community tension Mines and ERW	comm_q63		select_multiple	comm_q63_options			Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Kriakivka	4423187702	Kriakivka	0
166	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Kriakivka	4423187702	Kriakivka	0
166	comm_q72	infrequently	comm_q72		select_one	comm_q72_options			Kriakivka	4423187702	Kriakivka	0
166	comm_q73	well	comm_q73		select_one	comm_q73_options			Kriakivka	4423187702	Kriakivka	0
167	comm_q1	No	comm_q1		select_one	comm_q1_options			Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63	No concerns	comm_q63		select_multiple	comm_q63_options			Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option15	1	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Orikhove-Donetske	4423187703	Orikhove-Donetske	0
167	comm_q73	well	comm_q73		select_one	comm_q73_options			Orikhove-Donetske	4423187703	Orikhove-Donetske	0
168	comm_q1	No	comm_q1		select_one	comm_q1_options			Kriakivka	4423187702	Kriakivka	0
168	comm_q63	Mines and ERW Shelling	comm_q63		select_multiple	comm_q63_options			Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Kriakivka	4423187702	Kriakivka	0
168	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Kriakivka	4423187702	Kriakivka	0
168	comm_q72	infrequently	comm_q72		select_one	comm_q72_options			Kriakivka	4423187702	Kriakivka	0
168	comm_q73	well	comm_q73		select_one	comm_q73_options			Kriakivka	4423187702	Kriakivka	0
169	comm_q1	Yes, functioning	comm_q1		select_one	comm_q1_options			Avdiivka	1410200000	Avdiivka	0
169	comm_q63	Mines and ERW other (specify)	comm_q63		select_multiple	comm_q63_options			Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Avdiivka	1410200000	Avdiivka	0
169	comm_q63/comm_q63_option13	1	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Avdiivka	1410200000	Avdiivka	0
169	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Avdiivka	1410200000	Avdiivka	0
169	comm_q73	piped drinking water	comm_q73		select_one	comm_q73_options			Avdiivka	1410200000	Avdiivka	0
170	comm_q1	No	comm_q1		select_one	comm_q1_options			Opytne	1425587606	Opytne	0
170	comm_q63	Mines and ERW Shelling	comm_q63		select_multiple	comm_q63_options			Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option16	1	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Opytne	1425587606	Opytne	0
170	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Opytne	1425587606	Opytne	0
170	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Opytne	1425587606	Opytne	0
170	comm_q73	well	comm_q73		select_one	comm_q73_options			Opytne	1425587606	Opytne	0
171	comm_q1	Yes, functioning	comm_q1		select_one	comm_q1_options			Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63	Mines and ERW Pillage\destruction of property Lack of Psycho-Social Support	comm_q63		select_multiple	comm_q63_options			Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option8	1	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option12	1	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q72	infrequently	comm_q72		select_one	comm_q72_options			Trokhizbenka	4423187701	Trokhizbenka	0
171	comm_q73	well	comm_q73		select_one	comm_q73_options			Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q1	Yes, functioning	comm_q1		select_one	comm_q1_options			Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63	Mines and ERW	comm_q63		select_multiple	comm_q63_options			Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option2	0	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option11	0	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option7	1	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q72	Weekly	comm_q72		select_one	comm_q72_options			Trokhizbenka	4423187701	Trokhizbenka	0
172	comm_q73	well	comm_q73		select_one	comm_q73_options			Trokhizbenka	4423187701	Trokhizbenka	0
173	comm_q1	Yes, functioning	comm_q1		select_one	comm_q1_options			Krymske	4423183601	Krymske	0
173	comm_q63	Community tension Freedom of movement	comm_q63		select_multiple	comm_q63_options			Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option9	0	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option11	1	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option7	0	comm_q63	comm_q63_option7	select_many_option		comm_q63_option7	Mines and ERW	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option15	0	comm_q63	comm_q63_option15	select_many_option		comm_q63_option15	No concerns	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option16	0	comm_q63	comm_q63_option16	select_many_option		comm_q63_option16	Shelling	Krymske	4423183601	Krymske	0
173	comm_q63/comm_q63_option13	0	comm_q63	comm_q63_option13	select_many_option		comm_q63_option13	other (specify)	Krymske	4423183601	Krymske	0
173	comm_q72	Daily	comm_q72		select_one	comm_q72_options			Krymske	4423183601	Krymske	0
173	comm_q73	well	comm_q73		select_one	comm_q73_options			Krymske	4423183601	Krymske	0
174	comm_q1	Yes, functioning	comm_q1		select_one	comm_q1_options			Krymske	4423183601	Krymske	0
174	comm_q63	Community tension Presence of armed groups Freedom of movement	comm_q63		select_multiple	comm_q63_options			Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option9	1	comm_q63	comm_q63_option9	select_many_option		comm_q63_option9	Presence of armed groups	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option8	0	comm_q63	comm_q63_option8	select_many_option		comm_q63_option8	Pillage\destruction of property	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option12	0	comm_q63	comm_q63_option12	select_many_option		comm_q63_option12	Lack of Psycho-Social Support	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option1	0	comm_q63	comm_q63_option1	select_many_option		comm_q63_option1	SGBV	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option10	0	comm_q63	comm_q63_option10	select_many_option		comm_q63_option10	Forced military recruitment	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option3	0	comm_q63	comm_q63_option3	select_many_option		comm_q63_option3	Land expropriation	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option2	1	comm_q63	comm_q63_option2	select_many_option		comm_q63_option2	Community tension	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option5	0	comm_q63	comm_q63_option5	select_many_option		comm_q63_option5	Cases of separated children	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option4	0	comm_q63	comm_q63_option4	select_many_option		comm_q63_option4	Discrimination against IDPs	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option17	0	comm_q63	comm_q63_option17	select_many_option		comm_q63_option17	GBV	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option6	0	comm_q63	comm_q63_option6	select_many_option		comm_q63_option6	Abuse of power\authority	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option11	1	comm_q63	comm_q63_option11	select_many_option		comm_q63_option11	Freedom of movement	Krymske	4423183601	Krymske	0
174	comm_q63/comm_q63_option14	0	comm_q63	comm_q63_option14	select_many_option		comm_q63_option14	don't know	Krymske	4423183601	Krymske	0
